model,mode,subset,judge_reward,exact_match,contains_answer,context_length,generation_ms,scoring_ms,total_ms,sub_llm_call_count,sub_llm_prompt_tokens,sub_llm_completion_tokens,sub_llm_total_tool_calls,sub_llm_total_turns,sub_llm_batch_count,sub_llm_max_batch_size,sub_llm_mean_batch_size,turns,prompt_tokens,completion_tokens
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,385091,133151.1380672455,1411.1061096191,134562.2441768646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12893.0,937.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,385091,139307.8589439392,1334.5448970795,140642.4038410187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26886.0,1118.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,385091,139539.656162262,1191.9329166412,140731.5890789032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15647.0,1138.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,362537,129224.5528697968,1275.7170200348,130500.2698898315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7126.0,708.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,2942727,125742.6879405975,1576.0171413422,127318.7050819397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6140.0,737.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,725822,131593.4069156647,1136.862039566,132730.2689552307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7470.0,1112.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,1329865,137315.9697055817,1388.4129524231,138704.3826580048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13853.0,1078.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,1526991,125532.3131084442,1577.7308940887,127110.044002533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4416.0,726.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,1526991,124556.7309856415,1408.2970619202,125965.0280475616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4532.0,692.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,1526991,131744.9488639832,1198.4710693359,132943.4199333191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11778.0,648.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,5894808,129421.7488765717,1588.0048274994,131009.753704071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6869.0,748.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,5894808,162928.0920028687,1838.4437561035,164766.5357589722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15008.0,1850.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,10367542,132999.0882873535,1211.3878726959,134210.4761600494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19891.0,953.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,96689,124373.1398582458,1206.7658901215,125579.9057483673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6863.0,513.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,96689,124742.1197891235,1896.026134491,126638.1459236145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12634.0,481.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,97254,121586.5716934204,1973.6158847809,123560.1875782013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4518.0,554.0
gpt-5-mini,rlm_tips,synth_with_labels,0.0,0.0,0.0,97254,152648.9527225494,2214.339017868,154863.2917404175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15237.0,1837.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,194003,124716.5293693542,1481.5838336945,126198.1132030487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6777.0,543.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,194003,123921.6861724854,1283.0119132996,125204.6980857849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6574.0,400.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,1516142,125010.3480815887,1254.4078826904,126264.7559642792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7269.0,751.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,1546955,126160.9420776367,1911.7920398712,128072.7341175079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6852.0,585.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,391621,125025.8500576019,1508.8269710541,126534.677028656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7203.0,657.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,391621,126489.1340732574,1302.1030426025,127791.23711586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9562.0,600.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,387537,151773.7588882446,2845.8812236786,154619.6401119232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13473.0,1137.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,784232,126919.7130203247,1200.0477313995,128119.7607517242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7674.0,826.0
gpt-5-mini,rlm_tips,synth_with_labels,1.0,0.0,0.0,784232,128681.1299324036,1729.9630641937,130411.0929965973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11055.0,787.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,412864,261436.2559318542,1146.17395401,262582.4298858643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24254.0,3810.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,361858,446880.3536891937,1113.1682395935,447993.5219287872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20676.0,3406.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,372007,677731.8830490112,1013.2081508636,678745.0911998749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,219963.0,12270.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,372007,581503.0629634857,1458.3320617676,582961.3950252533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,161174.0,10166.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,372709,323100.7189750671,947.2148418427,324047.9338169098,3.0,94152.0,6623.0,0.0,3.0,1.0,3.0,3.0,8.0,10801.0,2486.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,337780,440332.6461315155,1315.0899410248,441647.7360725403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13315.0,1925.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,380913,1022674.3910312653,1392.0216560364,1024066.4126873016,215.0,461414.0,183951.0,0.0,215.0,6.0,49.0,35.8333333333,7.0,19861.0,3720.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,556759,570415.0500297546,1060.2180957794,571475.268125534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,93134.0,8219.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,556759,575332.9448699951,1253.1552314758,576586.100101471,75.0,579290.0,84159.0,0.0,75.0,4.0,19.0,18.75,6.0,11642.0,2217.0
gpt-5-mini,rlm_tips,real,1.0,0.0,1.0,558302,689822.0212459564,1189.5699501038,691011.5911960602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,147480.0,15464.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,535994,590284.1620445251,1073.6830234528,591357.8450679779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,197477.0,10514.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,725434,669195.3580379486,1347.9290008545,670543.2870388031,127.0,22926.0,33037.0,0.0,127.0,3.0,73.0,42.3333333333,22.0,188984.0,9417.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,731418,259437.7100467682,1048.8986968994,260486.6087436676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2710.0,940.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,717548,316680.5500984192,1771.6469764709,318452.1970748901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26992.0,4342.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,827225,927297.6400852203,1283.472776413,928581.1128616333,40.0,174315.0,184320.0,0.0,40.0,1.0,40.0,40.0,8.0,34976.0,5302.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,700088,466716.258764267,1259.9720954895,467976.2308597565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,101154.0,8568.0
gpt-5-mini,rlm_tips,real,1.0,0.0,1.0,700088,259219.8262214661,1461.8179798126,260681.6442012787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23066.0,3635.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,926010,186708.9359760284,2303.0710220337,189012.0069980621,6.0,235028.0,2641.0,0.0,6.0,1.0,6.0,6.0,6.0,7554.0,1290.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,926010,770080.3201198578,1548.4030246735,771628.7231445312,357.0,799962.0,148128.0,0.0,357.0,3.0,119.0,119.0,4.0,4109.0,1495.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,922092,190695.0280666351,2311.7868900299,193006.814956665,6.0,235246.0,8026.0,0.0,6.0,1.0,6.0,6.0,6.0,8394.0,1461.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,903334,258208.5959911346,1467.4680233002,259676.0640144348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,32305.0,3781.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,983910,445669.2841053009,1506.667137146,447175.9512424469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24031.0,4295.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,983910,631268.9621448517,1262.9008293152,632531.8629741669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,186700.0,7395.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,1076257,435109.0829372406,1049.1070747375,436158.1900119781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24409.0,6020.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,1157727,562089.1649723053,1180.6938648224,563269.8588371277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,104908.0,9601.0
gpt-5-mini,rlm_tips,real,1.0,0.0,1.0,1157727,525540.5738353729,1296.2970733643,526836.8709087372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45656.0,7623.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,1126603,215961.1599445343,1130.5959224701,217091.7558670044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1673.0,469.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,1283346,691439.749956131,1048.789024353,692488.538980484,9.0,251368.0,23250.0,0.0,9.0,3.0,3.0,3.0,3.0,2936.0,1261.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,1363494,770374.0572929382,1320.2438354492,771694.3011283875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,211613.0,21365.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,1356679,261329.9360275269,1213.7567996979,262543.6928272247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25619.0,3791.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,1318503,841089.7369384766,1368.2460784912,842457.9830169678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,254478.0,24360.0
gpt-5-mini,rlm_tips,real,1.0,0.0,1.0,1486244,443609.6551418304,1354.6357154846,444964.2908573151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40670.0,4893.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,1557395,809674.017906189,1190.9098625183,810864.9277687073,33.0,46605.0,29355.0,0.0,33.0,1.0,33.0,33.0,7.0,9170.0,1693.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,1557395,445999.6769428253,1025.3458023071,447025.0227451324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40057.0,7174.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,1636563,446066.987991333,1512.4840736389,447579.4720649719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14586.0,3081.0
gpt-5-mini,rlm_tips,real,1.0,0.0,1.0,1518752,402599.6663570404,1694.2799091339,404293.9462661743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29889.0,5869.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,1584486,650138.3020877838,1167.6299571991,651305.9320449829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,145812.0,11505.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,1569922,468626.3000965118,1143.4471607208,469769.7472572327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45340.0,8486.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,1870476,216108.647108078,1286.2467765808,217394.8938846588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1673.0,704.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,2955959,438482.1109771729,1545.4800128937,440027.5909900665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,56603.0,7364.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,2991214,319887.7120018005,1099.9348163605,320987.646818161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3086.0,1316.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,3151633,762179.2430877686,4294.221162796,766473.4642505646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,412524.0,21801.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,3151633,805824.6281147003,1009.3040466309,806833.9321613312,54.0,689323.0,144035.0,0.0,54.0,1.0,54.0,54.0,4.0,5376.0,1747.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,3133311,751893.6319351196,1522.7227210999,753416.3546562195,2.0,42358.0,4795.0,0.0,2.0,1.0,2.0,2.0,4.0,4420.0,1314.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,3063225,275765.9411430359,4929.3320178986,280695.2731609344,17.0,781263.0,15387.0,0.0,17.0,1.0,17.0,17.0,7.0,12286.0,2452.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,2922296,439004.4190883636,1287.8820896149,440292.3011779785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,48836.0,4227.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,4467164,818637.8810405731,1451.48396492,820089.3650054932,20.0,878192.0,68891.0,0.0,20.0,1.0,20.0,20.0,5.0,5875.0,2469.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,4412367,1076972.1648693085,1267.0540809631,1078239.2189502716,261.0,244191.0,86701.0,0.0,261.0,1.0,261.0,261.0,10.0,57482.0,8472.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,4412367,647388.2489204407,1039.9758815765,648428.2248020172,45.0,12285.0,14679.0,0.0,45.0,1.0,45.0,45.0,16.0,136546.0,13350.0
gpt-5-mini,rlm_tips,real,0.0,0.0,0.0,4670062,629438.6830329895,1577.6619911194,631016.3450241089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,156192.0,9610.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,2232,84530.4567813873,1408.5812568665,85939.0380382538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4872.0,629.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,2232,134701.6808986664,1360.9731197357,136062.6540184021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11887.0,2228.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,4457,110221.0659980774,1815.3479099274,112036.4139080048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14865.0,1890.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,4457,96803.5938739777,1675.5111217499,98479.1049957275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6466.0,1151.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,4969,83809.9429607391,1525.407075882,85335.3500366211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4048.0,532.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,10115,92791.6197776794,1749.8948574066,94541.5146350861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5051.0,804.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,10115,157597.8677272797,1404.5088291168,159002.3765563965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,69269.0,3378.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,40164,95378.1158924103,1361.3469600677,96739.462852478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9172.0,596.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,40164,217104.5579910278,957.9598903656,218062.5178813934,57.0,6442.0,13032.0,0.0,57.0,1.0,57.0,57.0,11.0,77254.0,3035.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,40164,257100.1000404358,1573.6839771271,258673.7840175629,57.0,7123.0,18293.0,0.0,57.0,1.0,57.0,57.0,14.0,165257.0,3885.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,43811,89247.6940155029,1745.6541061401,90993.3481216431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4924.0,351.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,2300,109291.118144989,1947.6301670074,111238.7483119965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8225.0,1891.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,2300,123975.6019115448,1543.8101291656,125519.4120407104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4882.0,2887.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,2300,103553.3657073975,1666.787147522,105220.1528549194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6597.0,1396.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,2274,125891.2410736084,1605.327129364,127496.5682029724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6379.0,2726.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,4708,117952.4312019348,1590.806722641,119543.2379245758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15666.0,2609.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,9745,223136.6338729858,1272.3262310028,224408.9601039886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,79764.0,8688.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,9745,98023.7600803375,1616.9211864471,99640.6812667847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28633.0,1302.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,9745,208602.963924408,1439.0690326691,210042.032957077,89.0,10359.0,24365.0,0.0,89.0,1.0,89.0,89.0,7.0,23167.0,1377.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,19142,703827.1479606628,1477.5097370148,705304.6576976776,376.0,50352.0,101128.0,0.0,376.0,2.0,188.0,188.0,7.0,23264.0,901.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,18498,97442.6600933075,1597.0349311829,99039.6950244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17268.0,943.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,18498,94294.6407794952,1392.5988674164,95687.2396469116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21060.0,932.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,18498,113794.6479320526,1710.2341651917,115504.8820972443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24179.0,1824.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,18498,115282.5522422791,1490.8931255341,116773.4453678131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16773.0,2337.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,353283,198262.423992157,1367.5100803375,199629.9340724945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,134738.0,5878.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,353283,139277.2381305695,1546.2861061096,140823.5242366791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,54106.0,3309.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,353283,143435.0588321686,1635.1029872894,145070.161819458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,69121.0,3071.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,331050,196319.5879459381,1636.0108852386,197955.5988311768,25.0,3101.0,6162.0,0.0,25.0,1.0,25.0,25.0,11.0,63204.0,4287.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,2689330,227883.2960128784,1056.1957359314,228939.4917488098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,168614.0,7591.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,662710,210651.554107666,1747.2290992737,212398.7832069397,34.0,4296.0,10190.0,0.0,34.0,1.0,34.0,34.0,17.0,167020.0,4471.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,1205292,151364.1591072083,2159.0058803558,153523.1649875641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,62297.0,3495.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,1399537,158292.0711040497,1659.2128276825,159951.2839317322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,81335.0,4462.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,1399537,195952.0261287689,1453.4130096436,197405.4391384125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,103258.0,6157.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,1399537,106355.8969497681,1504.0788650513,107859.9758148193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6821.0,1571.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,5387769,1015324.6119022369,1448.7679004669,1016773.3798027039,206.0,26654.0,59073.0,0.0,206.0,2.0,200.0,103.0,16.0,182558.0,18855.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,5387769,767853.7158966064,1339.3528461456,769193.0687427521,344.0,44422.0,165596.0,0.0,344.0,1.0,344.0,344.0,12.0,75130.0,4171.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,9374195,257330.5189609528,1235.6150150299,258566.1339759827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,293544.0,8955.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,76803,156793.9240932465,1682.3008060455,158476.224899292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,69422.0,4154.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,76803,728702.714920044,1572.685956955,730275.4008769989,624.0,82295.0,137985.0,0.0,624.0,7.0,100.0,89.1428571429,8.0,27520.0,2049.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,78138,112189.777135849,1064.1629695892,113253.9401054382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19387.0,1700.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,78138,101373.4211921692,2855.2503585815,104228.6715507507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10416.0,1240.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,153459,159328.093290329,1391.5712833405,160719.6645736694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37816.0,2668.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,153459,762444.7638988495,1635.7281208038,764080.4920196533,610.0,79889.0,142576.0,0.0,610.0,13.0,50.0,46.9230769231,9.0,35074.0,2036.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,1227147,123645.3120708466,2177.4678230286,125822.7798938751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,30054.0,2294.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,1208389,86511.706829071,1509.505033493,88021.2118625641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3739.0,616.0
gpt-5-mini,rlm,synth,1.0,0.0,0.0,316769,186647.2828388214,1576.1699676514,188223.4528064728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,101805.0,6578.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,316769,125635.8029842377,1608.0961227417,127243.8991069794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,58629.0,2514.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,308367,163090.567111969,2731.0302257538,165821.5973377228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,66982.0,3958.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,618252,235199.0857124329,1400.8319377899,236599.9176502228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,72768.0,7599.0
gpt-5-mini,rlm,synth,0.0,0.0,0.0,618252,175633.0280303955,1560.2149963379,177193.2430267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,31238.0,3275.0
gpt-5-mini,rlm,real,0.0,0.0,1.0,412864,442478.887796402,3102.2770404816,445581.1648368835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,289255.0,25452.0
gpt-5-mini,rlm,real,0.0,0.0,0.0,361858,99919.930934906,1129.9419403076,101049.8728752136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15123.0,2864.0
gpt-5-mini,rlm,real,0.0,0.0,0.0,372007,394803.3292293549,1289.2479896545,396092.5772190094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,383186.0,20756.0
gpt-5-mini,rlm,real,0.0,0.0,0.0,372007,169709.5341682434,1223.4261035919,170932.9602718353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,85180.0,6595.0
gpt-5-mini,rlm,real,0.0,0.0,0.0,372709,180483.9379787445,1098.6201763153,181582.5581550598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,56240.0,8323.0
gpt-5-mini,rlm,real,0.0,0.0,0.0,337780,114214.7750854492,1921.2300777435,116136.0051631927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,28292.0,3288.0
gpt-5-mini,rlm,real,0.0,0.0,0.0,380913,418907.8521728516,4072.0489025116,422979.9010753632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,385938.0,24044.0
